,index,plotcode,longitude_generalised,latitude_generalised,surveydate1,surveydate2,wai,sgdd,year1,year2,indexField,0_VHAsc,0_VVAsc,10_VHAsc,10_VVAsc,11_VHAsc,11_VVAsc,1_VHAsc,1_VVAsc,2_VHAsc,2_VVAsc,3_VHAsc,3_VVAsc,4_VHAsc,4_VVAsc,5_VHAsc,5_VVAsc,6_VHAsc,6_VVAsc,7_VHAsc,7_VVAsc,8_VHAsc,8_VVAsc,9_VHAsc,9_VVAsc,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,10_B1,10_B11,10_B12,10_B2,10_B3,10_B4,10_B5,10_B6,10_B7,10_B8,10_B8A,10_B9,2_B1,2_B11,2_B12,2_B2,2_B3,2_B4,2_B5,2_B6,2_B7,2_B8,2_B8A,2_B9,3_B1,3_B11,3_B12,3_B2,3_B3,3_B4,3_B5,3_B6,3_B7,3_B8,3_B8A,3_B9,4_B1,4_B11,4_B12,4_B2,4_B3,4_B4,4_B5,4_B6,4_B7,4_B8,4_B8A,4_B9,5_B1,5_B11,5_B12,5_B2,5_B3,5_B4,5_B5,5_B6,5_B7,5_B8,5_B8A,5_B9,6_B1,6_B11,6_B12,6_B2,6_B3,6_B4,6_B5,6_B6,6_B7,6_B8,6_B8A,6_B9,7_B1,7_B11,7_B12,7_B2,7_B3,7_B4,7_B5,7_B6,7_B7,7_B8,7_B8A,7_B9,8_B1,8_B11,8_B12,8_B2,8_B3,8_B4,8_B5,8_B6,8_B7,8_B8,8_B8A,8_B9,9_B1,9_B11,9_B12,9_B2,9_B3,9_B4,9_B5,9_B6,9_B7,9_B8,9_B8A,9_B9,0_B1,0_B11,0_B12,0_B2,0_B3,0_B4,0_B5,0_B6,0_B7,0_B8,0_B8A,0_B9,11_B1,11_B11,11_B12,11_B2,11_B3,11_B4,11_B5,11_B6,11_B7,11_B8,11_B8A,11_B9,1_B1,1_B11,1_B12,1_B2,1_B3,1_B4,1_B5,1_B6,1_B7,1_B8,1_B8A,1_B9
22,22,1045701,27.4793383172199,67.2836900662925,1986-09-04,1995-07-28,0.272519670677568,711.9425,1986,1995,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591.942073665417,1020.0737615759509,1139.4376956869248,9606.367407647791,9431.890355226227,9390.594948347663,9602.591390676724,9310.251651131903,8927.580543386159,8810.359511060633,8604.736185479658,8529.759328369424,8925.494120828596,446.1249860277281,434.6418374889574,8847.379090269895,8609.10371932861,8474.53591865434,8647.354733445098,8175.888935763603,7565.94615537166,7624.293944146969,7000.516292570353,7073.018984260917,2205.706668830115,465.2270881785567,384.9344907783004,2207.648944417401,2212.223473416626,2281.681710746932,2412.5461679917785,2291.7836894009056,2186.0378098689316,2174.3308363531446,2082.4910415201834,2294.4494293904454,147.87565579533776,982.9699821515491,620.1090378062629,209.00519227648869,274.88549948618095,318.7252961220185,552.2126669911838,804.489263886635,992.17469846936,1104.3376602304074,1213.5051111471682,1564.5350749094057,185.3629268130323,1177.1609730525845,708.8555066005979,223.2142978985425,306.48019820516987,315.6022208631328,559.6381091459787,916.5802244161805,1093.6297299433754,1218.1478009793757,1328.9717961199376,1566.906713763278,112.14165449726862,1085.293680025961,618.2971145005138,200.7373708691654,305.69303099140024,331.3793796311318,581.822897398453,896.846192330575,1062.2874438855533,1183.8877873330077,1288.9871220725831,1563.0436583914761,149.6164205743955,747.5795878630535,478.38741954675737,165.56340526799713,165.10408350911356,233.5255665530856,402.9072421439773,530.1142841689654,667.6379252528533,784.2119097841959,847.87288658121,1109.38102655633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8808.794488614853,1281.322115852668,1356.8788090215803,8665.210976797012,7826.001060089784,7890.74879658175,8240.258953972636,7995.438982638325,7640.0004299853945,7423.80032722159,7404.3861349991885,7116.237362756234
23,23,1045703,27.461023479006,67.2738366717022,1986-09-04,1995-07-28,0.272519670677568,711.9425,1986,1995,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.9750043635504,846.486960499311,769.3169933312867,2803.642703988588,3019.1972025110003,3064.8332152164653,3658.211772264655,4216.437818614618,4241.820204304568,4225.197741936457,4302.760787004435,4532.611637746839,3604.053337666797,756.066554718957,595.9277485871115,3286.872939349621,3587.7496704765,3698.994817904412,4301.404636801907,4617.6965946229,4505.423622772332,4525.812252857376,4360.694870267048,4591.312695231389,1123.9708656085807,1114.8347083039914,697.0784681219872,1045.0681978224368,1193.3205676832245,1204.1383836195214,1657.756405395158,2132.7653621147283,2220.109557987106,2309.590607226045,2357.235071231243,2631.737473592983,1179.799577487677,2455.256107469802,1567.297004495965,1188.8533665565244,1362.3540436596068,1296.5800335843126,1731.0909484859974,2413.7017496343647,2611.2876333893078,2864.955636206057,2915.8298575375125,2877.6480147337625,200.53953240302832,1584.8344701720473,831.8405495160268,260.4175496785324,467.40625768251573,332.0989528861257,840.5157400424184,1912.206589358858,2211.0622434821016,2362.750471888766,2510.118574291751,2577.8265657748334,152.74486575302896,1480.9593268692563,763.0506942563597,280.98655724680873,489.47278406731346,373.6435783543689,865.2805174873155,1897.9905277792834,2203.3582037809447,2357.155029521695,2514.4531390498905,2580.885795280141,150.18227614972105,1137.7591138074863,627.450159796328,208.56063051839007,315.0384052868209,281.26485022479824,667.8310384052867,1365.4437137749844,1582.8568658252536,1792.1493635231022,1861.4700070418708,1894.1318130112152,795.9702074643841,691.6785114565841,495.50246465521906,711.9611071989599,593.5536536482315,472.6671361248038,928.6632360110501,1530.1960348843509,1678.8137154000326,1908.6788364660633,1929.2396403228424,2228.044363793944,,,,,,,,,,,,,,,,,,,,,,,,,3705.175786793785,794.2115161692217,760.6353501977143,3191.624202372571,2882.436650235633,2835.4486430854254,3341.592037267752,3757.8245273820507,3737.7385407074353,3645.85849087265,3756.4457505010582,3728.116396728238
24,24,1046101,28.1912685371896,67.2737968793583,1986-08-18,1995-07-26,0.398821382896549,703.750416666667,1986,1995,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656.321845067372,890.7275353103523,874.5759984306511,5264.498200660209,5054.928296985768,5003.3874939120105,5196.687266626984,5232.571993884949,5094.974044861734,5064.766430813354,5035.388116240056,5713.767628118406,5429.711477893819,355.40768439850643,286.70329563288044,5263.529206125871,5090.706391038479,4998.290004870392,5117.336565831483,4949.138524811945,4627.165734076521,4690.851301477353,4346.903501271715,4531.708057795339,666.5693580099937,1015.5456644479319,727.7284485091187,741.2411205512566,814.9573299420964,901.7509605498134,1072.200533939428,1247.2413189746912,1319.9892039612546,1348.1774266284249,1393.8517686743517,1194.1809531540307,164.182351137327,1195.7887511950485,641.9205404332848,245.78389884012478,423.01369121705704,391.4833234121616,749.1109006620126,1570.3316377148844,1803.0426971156448,1900.2159388134273,1968.8416941753708,1587.1563215902736,119.70024274659262,924.9842601253929,465.19952764914564,154.76346509164847,286.4081351031674,199.2435042094114,504.9229627453558,1393.660630213445,1687.6406847927774,1758.9709129281891,1811.77810719504,1488.769877776317,87.38736764254922,677.4338348034704,322.771470317658,133.15923480707826,243.36023774735276,193.49766401500787,428.4068401969802,1060.939002832045,1266.7358352724714,1310.131482583833,1386.2106625538916,1192.2152082544155,177.61116943557536,825.2625033822176,457.9742843227444,200.05832566697336,236.57036636181604,259.43587856485726,491.8130472428169,841.6631473564585,1007.5958114616582,1112.258509659614,1190.504448292656,1049.674852535308,1021.4156610206177,313.4715081984956,218.88256940310623,955.3500730559009,537.2606201634287,387.6470047080469,453.8246658368959,568.4938037772604,618.948698522647,702.4364413658749,722.1647816440282,771.3165214567887,,,,,,,,,,,,,,,,,,,,,,,,,5387.093706369391,651.0398722874615,624.5371935710797,4564.628897667622,3600.1944802207922,3239.2378050760317,3375.4640510850145,3385.3811353428196,3241.1093457438137,3085.4961956815832,3134.618009632559,3634.194307051244
25,25,1046501,28.9547505097275,67.2613306815367,1986-08-13,1995-07-25,0.474559938731457,625.40875,1986,1995,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603.550161687119,690.4189011465081,683.8244495675452,4492.691077037335,4648.864306602095,4766.071072705049,5110.668688400306,5272.332077486034,5107.923519673222,5075.227274837154,5044.095132366823,5553.703803128534,4405.114792050254,382.29037149355565,262.4588703563306,4417.1401088486955,4514.268601754575,4567.5581880212285,4893.674997292323,4936.062087078958,4695.577493772339,4793.851118271419,4429.577277158022,4679.139648543268,895.700167102474,1584.8255249029103,1026.4363153904476,998.0680478408192,1153.9536135910014,1158.8014729773636,1528.9207810493422,2004.8295709489257,2112.1668781235007,2224.3927836487146,2240.679372127925,2206.4667110210266,800.0,2232.6395061728394,1355.3925925925926,882.7175308641974,1107.828148148148,1030.281975308642,1437.8320987654322,2244.9037037037037,2411.8148148148152,2697.422222222222,2600.3950617283954,2724.0,223.54045813928332,1619.6406958992854,900.8026514624048,250.408547755721,415.9085106218379,326.9169887515279,725.2160441583762,1661.1424729103178,1904.8700515232638,2036.062099199042,2109.498978302467,1982.2143272320327,198.05377450449473,1320.439965341709,708.3249431387417,253.66878587674648,406.2051337593415,318.0418932091413,714.9054261886708,1640.5607711469736,1878.111675511751,2048.287111448066,2091.243918553019,1951.6061626773517,334.131358532799,1176.9419834651076,675.3186757644683,344.67825553269074,485.41846276038865,456.13170150546966,834.8382071554933,1450.9008086934546,1603.9458103180618,1807.5142784938098,1810.7645943896882,1735.3858442543049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142.498245424019,713.2758583342357,731.7420448391644,4881.883678111121,4621.9118921260715,4824.0021878046155,5165.262092494309,5187.461875879995,4966.656276399873,4835.339261345178,4839.950741904041,5382.551987436366
26,26,1046502,28.951715839505,67.2344128425609,1986-08-13,1995-07-25,0.474559938731457,625.40875,1986,1995,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6909.09885913506,1101.0921102610016,1166.2366039937058,7462.596844647022,7242.107107005263,7195.117199793804,7407.162997178361,7272.566376363338,6984.242783113572,6837.193974171144,6786.764657604862,6572.978132291495,9124.436431710898,436.60965869010795,416.0578219111186,9607.110901296877,9370.0504639427,9298.770275109879,9541.291442834656,9031.174279667921,8379.75523359922,8336.755168484451,7757.915274838569,7490.5308047099725,1204.8892583893396,1034.5708394378435,683.5752191809495,1256.2731176794343,1311.9702487539057,1422.5818469337921,1687.2677302078255,1815.8667085261586,1899.3092718773992,2029.8353526662167,2117.4970116974027,2393.8632589939775,245.8294897534682,1587.1607249443805,971.1184365221476,398.92095791053947,567.1619910648077,656.3120444227396,1125.5956011358908,1679.9986796172693,1985.2371081809474,2305.5231066977767,2501.497060791868,2785.7633620923534,221.49220948350032,1996.9617722068476,1144.8788594063703,344.4779268699177,571.2637535561191,598.6845809787372,1153.444125330419,1899.676829221028,2217.516177918344,2477.692088556081,2730.042987372385,2910.935528631121,176.59799772098327,1754.567909273428,937.8399804655709,317.03272016929833,571.9170329372183,577.6904335558088,1224.3758478484995,2083.9817136035595,2424.396223343643,2755.340061859026,2990.48811655543,3002.537576645504,182.98312442346304,1319.0119648380273,783.2233979054753,264.7869933257366,386.6233653480927,505.37932063595446,983.4877367193014,1465.938086711162,1756.7775516848444,2046.6755928156708,2269.454718107331,2446.8246513646973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6551.518548664248,913.6093114113631,948.2602239224408,6741.737686978854,5882.784795702427,5818.277737081049,6051.074357443888,5891.792157288331,5658.880152657951,5480.492443974171,5421.880839980466,5436.58746179029
27,27,1046503,28.9538189881759,67.2492919988188,1986-08-13,1995-07-25,0.474559938731457,625.40875,1986,1995,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7577.725479585196,1160.8841173463852,1232.0140777714096,8513.194963871378,8355.90116517712,8359.912230293827,8523.854721697311,8354.507266383729,7999.620690122518,7964.57721476588,7774.8562396415755,7135.6998642756425,8863.00988651558,714.3712674834651,683.3735606635586,9245.747134880183,9049.827016697389,9012.98847717662,9255.846472586647,8865.277294083631,8285.271787921498,8353.228725288229,7752.159099533775,7650.794672738436,1703.832762813463,1028.1272904694777,671.3382305106798,1900.7830578832418,1937.1620482954104,2031.2246557519252,2270.655504096899,2319.299027276529,2333.6981614287256,2438.7526060624837,2442.917914840227,2463.0672077570034,250.91157974628632,842.9279518594818,527.6927518161117,354.87276374281674,445.6683291770572,536.1628537352269,778.4035292204269,1055.786674617803,1218.0110322021033,1354.3525967689468,1478.1511980917264,1532.455220644042,229.76257635891128,1692.7778371200518,1001.6244958554398,352.9868940286645,508.77091820139077,584.4089724923238,967.463712910748,1493.347741789816,1760.6808072389488,1972.189689715034,2144.8265531226875,2272.1953897506596,188.43052694351073,1451.8655535075347,803.7308901658894,373.4784641656727,543.5123604033394,609.5018974303371,1085.5192318117747,1666.0387753442471,1981.918505367017,2272.2164832484013,2485.0368372546895,2572.3388539520756,649.1986428855399,1283.5997777295886,841.5989193682457,693.6710307564422,736.874837363114,843.3509116701,1213.5820819328485,1568.972410459358,1786.1894629368612,2067.9364677075414,2175.1049188622633,2888.6007625862867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6986.085601214354,988.814865011384,1026.9373305865768,6933.195408218583,5933.867938848531,5815.103708120999,5962.999295240159,5790.944066464272,5514.51858126423,5387.914480104085,5313.275208717335,4954.697386967362
28,28,1074301,24.835744917714,67.471404426552,1986-08-20,1995-06-13,0.221569347537164,682.674166666667,1986,1995,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9402.895659818238,974.8447671011245,1046.3905338142913,9799.749465525352,9608.434435025218,9592.47161299908,9821.035931554223,9512.970036402052,9108.493582177023,9011.709831857168,8785.381437427255,8798.101385094142,10023.61577154201,389.79633007833445,409.3111854812747,10012.567073988625,9686.333002468074,9728.117669546093,9949.914388614656,9414.75455386844,8833.180276853742,8921.889660907826,8242.925112673029,8288.347348159674,1093.4067103051113,2219.3496476732107,1512.06351897557,1194.7851879672355,1345.9513324033335,1624.837103408806,1906.594348463713,2079.4866509282106,2219.896144078405,2421.0449010981156,2509.967206781843,2692.601702614732,400.0158708015881,1955.680158815323,1193.353653825518,573.22073183818,725.6452409056764,876.9486854812748,1171.4983260006445,1588.3211610687838,1785.9001609614766,2118.425024144223,2117.2646099366893,2138.4374503702115,431.5674776717544,2366.82673810192,1433.330933411475,544.4918693818253,768.9641154203845,812.0742063017105,1280.084700866166,2114.593358839538,2440.6979224482116,2640.327849671612,2870.8469401979964,2947.825929655707,303.0883231391065,1969.3520674607419,1132.0696963193475,422.25316557570534,683.5628822835067,696.3941857137748,1190.1496047501525,1940.806676324355,2232.31900776192,2459.6218299531433,2644.804306613727,2717.1324355259853,387.6783989698466,2279.8332108925542,1383.1326528927657,530.5147713108865,704.7336913006513,890.1601071425623,1308.2266255045529,1761.925520235746,2038.1071219262537,2334.4933469256357,2493.9050409832685,2541.4831733348747,1550.5515881532353,672.8981650391673,521.8908144650713,1599.9781092391886,1433.5909432342523,1794.7459491361737,2154.571386414852,2407.6396340809097,2646.216949243482,3041.718585685159,3120.1776209893756,3224.955199055693,,,,,,,,,,,,,,,,,,,,,,,,,8391.49015931354,882.1441668710618,951.1655210936175,7978.454713296951,6951.25619797495,6930.169598784359,7211.323958924167,6974.282447150982,6631.179147249094,6464.037017307191,6382.807438336423,6374.817498428709
29,29,1074302,24.864164428045,67.4559728223529,1986-08-20,1995-06-13,0.221569347537164,682.674166666667,1986,1995,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.011244129902,701.976986738541,573.2160485151136,1810.527353826311,2075.465010913421,2140.897951253389,2701.3422059990744,3672.4395462662887,3800.1632217739284,3909.4006920100546,3934.8036080428587,4076.455490607843,1793.119484898968,612.1034702815996,398.3099338993981,2086.749254352967,2401.908903428632,2574.70304438951,3156.0748938628553,3941.65864816208,4021.4406908319024,4205.340075505159,4016.339618712384,4082.2752310834053,570.0939595872742,1366.3177056463182,747.2861385783895,669.2503367727147,859.9082939237604,823.838847090857,1285.4714567211238,2024.08341215248,2173.4718042419045,2292.248147750072,2351.249530667814,2376.6439201776993,186.0317784465462,1343.8628690169105,681.1772642590997,262.34975995987395,502.0736654485528,350.71302486385787,870.1052952135285,1997.5720657781594,2262.6474957007754,2470.326991974779,2504.8007057896257,2560.2616903124117,245.31330036091677,1501.0997845908576,750.6660777622528,296.9498759494124,488.5876213635713,328.6527770313845,804.9824470657782,2137.1375819539985,2476.604887682718,2582.9446631377186,2714.9672139223267,2718.736296216681,127.22037276593782,1151.5824578138433,526.3520461629406,195.25862532244196,376.9921539122957,265.17808200773874,693.9603799441101,1939.754043959588,2263.7187231298367,2394.145441476784,2502.128244572227,2453.9220429385205,156.7612653159931,1133.9805426429496,545.0848660522356,203.65087260855546,367.3227308147035,314.0174051483232,745.2088517035684,1689.9628923043854,1958.9564468239469,2116.0802175139715,2208.9552410253664,2197.514335232159,841.5451150042992,408.4688574806535,212.7763327601032,757.2530631986243,568.6432985812553,344.2451902407566,711.436344582975,1450.1500967325878,1590.887736457438,1703.7483877901973,1738.864117583835,1710.7366455288052,,,,,,,,,,,,,,,,,,,,,,,,,3284.1727418826517,669.4245914455637,660.1243723897556,3123.4825766183512,2768.437680733838,2794.7877199514796,3303.218348866848,3947.1570244364934,3955.035221666052,3924.179548031058,4006.3307371637393,4126.670846576486
30,30,1074303,24.8521194427134,67.4849095017627,1986-08-20,1995-06-13,0.221569347537164,682.674166666667,1986,1995,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944.958940109707,943.2696405215997,894.4303126281063,5867.964181486327,5952.9225945302305,5989.049629589865,6206.262871630199,6617.49795273977,6464.673870712708,6702.920600952625,6400.897744353567,5767.863019013413,4432.659429737103,651.6384666707571,537.640261204332,5960.162861590846,6043.936359244148,6175.068192275837,6523.202172612657,6728.489551059852,6459.582107579993,6770.156101414156,6228.352380441116,5704.8808399030695,801.1270639557887,1760.9076884825336,1051.2216612230598,1040.5304465264521,1228.257767028695,1289.2167732784828,1726.079258162585,2236.8046460902096,2365.1811336640944,2531.962665144718,2568.625911191981,2515.449363154503,333.8125402619715,1940.1911638393808,1038.003263903801,420.0568284303199,678.6422052823706,592.2470474554433,1236.723792140864,2454.8615417650844,2766.485677474769,3026.061004938801,3123.8187245007525,3074.5611874597366,208.85316727506986,1750.9091275806002,866.9384827755451,288.8079741709869,544.7828322954691,387.7629405809995,981.2959139850918,2373.9176631185023,2740.792938433695,2909.5192459891427,3052.2626752354363,2933.835769502134,261.5196796975839,1298.9832617564955,623.356677863329,358.23905257829995,549.5283155413764,425.92235804779295,918.4604888186753,1969.2355003220969,2261.8721632565425,2480.6855448019887,2538.3464119553764,2416.9880159923123,170.8468106941373,1469.3870102680226,752.394628321003,247.4622367111093,423.9418714740275,438.36036416342944,945.3747999102039,1781.1241191168733,2063.508408651687,2312.5385099654486,2411.338307923556,2372.304568391667,1313.995007515568,549.5714873666882,333.4142688426025,1349.0319769522582,1094.694474268127,968.8298618567028,1433.968881969795,2122.171999141079,2189.3531959058037,2425.3472908166937,2392.044431322025,2237.8079235559403,,,,,,,,,,,,,,,,,,,,,,,,,4686.200061735025,643.9660054756284,664.8544261327033,5055.303481318446,4430.72668831866,4444.795241035004,4808.858215231553,5097.789519361537,4958.779078090331,4942.381406126977,4893.6848516570035,4449.0132238207725
31,31,1074702,25.6080267124975,67.4658664921124,1986-08-24,1995-06-14,0.136356524949993,675.35125,1986,1995,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080.80541926134,1052.0023056688856,1150.3130744041232,9588.61824672536,9385.482888662233,9416.983436225035,9623.09802179515,9359.062097380292,9008.897178977886,8928.251019969943,8707.086488082461,8463.174592012027,9005.029482499462,419.33915253024094,448.0887767518433,9261.397233555224,9062.363953904516,9146.508088182665,9354.107179156828,8927.081690644905,8420.299609906237,8538.543733447861,7918.151041442988,7917.753693364828,1362.2003197098766,1169.822796626345,822.3282245365397,1455.616184119486,1514.189368453702,1633.9879184262636,1793.012487175816,1792.379118650537,1784.2700444969357,1877.3677707393879,1854.434131415075,1971.8502373965127,1297.8686296614417,3053.6290530384376,2558.4994184381935,1724.7706141292679,1829.7041192470112,1778.3063130770884,2107.1244005439844,2617.1095036146303,2816.6510718631457,3040.95698232052,3041.240516069,2619.419744470689,144.05097351038594,1668.4981864016925,1021.6763631495546,230.732218412633,332.6151690732737,330.2439556771379,564.1093686998917,958.5903393430464,1142.6658767861654,1300.871794194684,1423.7867100142882,1399.637256932624,173.71015956164644,893.4666106833544,552.1261465075617,289.9328852112027,358.0239993302453,341.8554020061964,529.632726464002,784.2782460095915,892.7190398222855,1053.751404056361,1049.1265063089866,1065.6903848021925,80.45682910135281,1254.2137843568821,785.5721159007946,151.95715119712264,216.6016950289887,296.83130905089115,500.5303709469615,699.233962314795,846.2760260092336,1065.845534947391,1117.4031028559157,1083.0369302931074,3035.7398548779624,1265.4233197337333,1095.154715124186,3254.468747763223,3159.4290226182816,3528.1717530956976,3794.628946567891,3828.5183871949034,3942.0849634958113,4196.273343890917,4135.555629518288,4209.724808531961,,,,,,,,,,,,,,,,,,,,,,,,,7337.723762615421,1019.9667928208432,1089.1358304702603,6891.080747620068,5879.038342817265,5833.085252487294,6101.170352873805,5905.123223999714,5644.212900830294,5450.859749660009,5457.578613735596,5440.228562737105
32,32,1074703,25.6097083289808,67.4659346516256,1986-08-24,1995-06-14,0.136356524949993,675.35125,1986,1995,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083.46020287676,1048.7765001073428,1138.765771253757,9387.56508158008,9206.483823529412,9236.175990231864,9469.931115822244,9238.407111421211,8903.63435487334,8803.232921854877,8602.171997101763,8518.25938439245,9094.690321311002,420.84427150422255,450.34455059396015,9207.2092314298,9010.955835837987,9106.597627737228,9326.374016029773,8905.712412337196,8404.05657292114,8523.815264061834,7913.1331293831445,8005.36912122513,1418.1261227082791,1164.943440128305,807.318004620626,1545.5839915936324,1613.4432554365671,1734.0566058253844,1917.697215697501,1940.3568044435474,1927.7170589217517,2009.8859606566268,1985.1775541832594,2036.63306364481,443.5255966437672,1865.8233594532715,1273.7008864677257,423.97285136682433,510.4550415056535,553.7377048447115,797.7256109560615,1194.94001359668,1403.698068734794,1539.7287462430236,1738.2680066552168,1845.7747602690697,134.94065961728006,1599.4480504021656,963.5161348853901,216.86488762912495,320.73681286687867,313.4639806780003,553.9025877300955,999.2885546126437,1187.707322267067,1327.0410623317866,1456.7401154536215,1500.997923598865,128.12517718345063,882.5466071605512,547.2216823000961,207.6527603461374,276.82041648776305,270.4539295504841,457.1531401724082,758.5225377349146,889.7570267860094,959.3927444925193,1072.867886514517,1094.8421863130438,84.71881373443547,1172.4164193323318,724.5005407363678,144.49207747423785,190.18897953341937,269.6845170047946,453.5401942893947,651.9935060201091,787.5980991484186,953.9994708923722,1035.7530567929732,1114.1652484077579,3600.342893945905,1467.2677195148128,1273.0287677114638,3841.152978746243,3745.8270126663824,4096.911708351225,4408.220344031777,4406.691638042077,4463.850872155431,4657.348902425932,4626.335546371832,4826.149838986691,,,,,,,,,,,,,,,,,,,,,,,,,7350.177302490333,1014.1765242593394,1081.39683072134,6771.778146021184,5789.676855231146,5719.798612601978,5990.545258158009,5843.345369078293,5584.37547856734,5369.887263847145,5406.100660154576,5460.695617754405
33,33,1075101,26.3336102207121,67.4661237113624,1986-08-26,1995-07-02,0.217365492321192,658.334583333333,1986,1995,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040.829680169047,624.5406593603378,584.7798252211596,3430.0261899645443,3403.880600623187,3340.7590433723735,3604.4973765266263,4096.642706206799,4098.884423910318,4144.656396619033,4079.125747645141,4346.923955087569,3999.9711328390827,450.6169102109527,362.6832043981232,4393.449410837721,4472.251369936607,4531.9809462411795,4849.596173131335,5155.3350256079675,4990.504664947529,5165.603828659431,4838.106093979444,4905.310196626197,1024.9056393804963,1147.046009915732,678.7094352944791,1249.427834655943,1368.9514881272169,1355.7005940229321,1623.1864418486853,2027.6138160217354,2082.5314893551704,2179.134791017513,2149.2744017559744,1969.2839798001494,469.96884065756973,1916.1102933276022,1185.7252068335663,320.9409315568928,588.5669120017192,556.4535833243798,1092.5609218867519,2143.2216611152903,2415.9889867841416,2495.8930374986576,2684.2332384226934,2631.925217578167,220.21923944756216,1578.9684645965392,801.6688183418596,270.0946227405345,472.17037630898193,333.15015166417334,792.7665983420248,1970.1776826375522,2262.595808779167,2397.8343761106194,2509.0194890529065,2369.6214883751695,251.36797034490186,1395.2183947566346,702.7121199097454,325.98634361233496,515.9467390136458,399.61593424304294,838.536424196841,1930.93883098743,2231.8788331363503,2426.077253680025,2494.0467390136455,2416.1261201246407,110.0983284470982,1208.5520959646346,624.8093754317024,181.43837203947868,326.8505733012018,308.3492225513821,699.13472194508,1476.3119618106186,1707.105327787073,1893.4659165911987,1978.8363750786666,1970.8339882423354,2054.6898570968087,328.2461588052004,221.44837219297304,2245.654775975072,1631.1326958203508,1159.8484474051788,1387.2718384012032,1833.9409046953908,1857.0206296336087,1868.0203072955846,1817.0915439991404,1956.9796389814123,,,,,,,,,,,,,,,,,,,,,,,,,3551.0239067368652,400.2486837863974,406.61115289566993,3260.388712796821,2677.5668582787152,2348.311593424304,2539.787256903406,2981.6639894702926,2958.7207746857207,2895.109836682067,2885.224239819491,3301.32204254862
